Recording timestamp,Event,Event value,Eye movement type
2264.0,,,Fixation
2273.0,,,Fixation
2281.0,,,Fixation
2289.0,,,Fixation
2298.0,,,Fixation
2306.0,,,Fixation
2314.0,,,Fixation
2323.0,,,Fixation
2331.0,,,Fixation
2339.0,,,Fixation
2348.0,,,Fixation
2356.0,,,Fixation
2364.0,,,Fixation
2373.0,,,Saccade
2381.0,,,Saccade
2389.0,,,Saccade
2398.0,,,Saccade
2406.0,,,Saccade
2414.0,,,Saccade
2423.0,,,Saccade
2431.0,,,Saccade
2439.0,,,Unclassified
2448.0,,,Saccade
2456.0,,,Saccade
2464.0,,,Fixation
2473.0,,,Fixation
2481.0,,,Fixation
2489.0,,,Fixation
2498.0,,,Fixation
2506.0,,,Fixation
2514.0,,,Fixation
2523.0,,,Fixation
2531.0,,,Fixation
2539.0,,,Fixation
2548.0,,,Fixation
2556.0,,,Fixation
2564.0,,,Fixation
2573.0,,,Fixation
2581.0,,,Fixation
2589.0,,,Fixation
2598.0,,,Fixation
2606.0,,,Fixation
2614.0,,,Fixation
2623.0,,,Fixation
2631.0,,,Fixation
2639.0,,,Fixation
2648.0,,,Fixation
2656.0,,,Fixation
2664.0,,,Fixation
2673.0,,,Saccade
2681.0,,,Saccade
2689.0,,,Saccade
2698.0,,,Saccade
2706.0,,,Fixation
2714.0,,,Fixation
2723.0,,,Fixation
2731.0,,,Fixation
2739.0,,,Fixation
2748.0,,,Fixation
2756.0,,,Fixation
2764.0,,,Fixation
2773.0,,,Fixation
2781.0,,,Fixation
2789.0,,,Saccade
2798.0,,,Saccade
2806.0,,,Saccade
2814.0,,,Saccade
2823.0,,,Saccade
2831.0,,,Saccade
2839.0,,,Unclassified
2848.0,,,Saccade
2856.0,,,Fixation
2864.0,,,Fixation
2873.0,,,Fixation
2881.0,,,Fixation
2889.0,,,Fixation
2898.0,,,Fixation
2906.0,,,Fixation
2914.0,,,Fixation
2923.0,,,Fixation
2931.0,,,Fixation
2939.0,,,Fixation
2948.0,,,Fixation
2956.0,,,Fixation
2964.0,,,Fixation
2973.0,,,Fixation
2981.0,,,Saccade
2989.0,,,Saccade
2998.0,,,Saccade
3006.0,,,Saccade
3014.0,,,Fixation
3023.0,,,Fixation
3031.0,,,Fixation
3039.0,,,Fixation
3048.0,,,Fixation
3056.0,,,Fixation
3064.0,,,Fixation
3073.0,,,Fixation
3081.0,,,Fixation
3089.0,,,Fixation
3098.0,,,Fixation
3106.0,,,Fixation
3114.0,,,Fixation
3123.0,,,Fixation
3131.0,,,Fixation
