Recording timestamp,Event,Event value,Eye movement type
1563.0,,,Fixation
1571.0,,,Fixation
1580.0,,,Fixation
1588.0,,,Fixation
1596.0,,,Saccade
1605.0,,,Saccade
1613.0,,,Saccade
1621.0,,,Fixation
1630.0,,,Fixation
1638.0,,,Fixation
1646.0,,,Fixation
1655.0,,,Fixation
1663.0,,,Fixation
1671.0,,,Fixation
1680.0,,,Fixation
1688.0,,,Fixation
1696.0,,,Fixation
1705.0,,,Fixation
1713.0,,,Fixation
1721.0,,,Fixation
1730.0,,,Fixation
1738.0,,,Saccade
1746.0,,,Saccade
1755.0,,,Saccade
1763.0,,,Saccade
1771.0,,,Saccade
1780.0,,,Fixation
1788.0,,,Fixation
1796.0,,,Fixation
1805.0,,,Fixation
1813.0,,,Fixation
1821.0,,,Fixation
1830.0,,,Fixation
1838.0,,,Fixation
1846.0,,,Fixation
1855.0,,,Fixation
1863.0,,,Fixation
1871.0,,,Fixation
1880.0,,,Saccade
1888.0,,,Saccade
1896.0,,,Saccade
1905.0,,,Fixation
1913.0,,,Fixation
1921.0,,,Fixation
1930.0,,,Fixation
1938.0,,,Fixation
1946.0,,,Fixation
1955.0,,,Fixation
1963.0,,,Fixation
1971.0,,,Fixation
1980.0,,,Fixation
1988.0,,,Fixation
1996.0,,,Fixation
2005.0,,,Fixation
2013.0,,,Fixation
2021.0,,,Fixation
2030.0,,,Fixation
2038.0,,,Fixation
2046.0,,,Fixation
2055.0,,,Saccade
2063.0,,,Saccade
2071.0,,,Fixation
2080.0,,,Fixation
2088.0,,,Fixation
2096.0,,,Fixation
2105.0,,,Fixation
2113.0,,,Fixation
2121.0,,,Fixation
2130.0,,,Fixation
2138.0,,,Fixation
2146.0,,,Fixation
2155.0,,,Fixation
2163.0,,,Fixation
2171.0,,,Fixation
2180.0,,,Fixation
2188.0,,,Fixation
2196.0,,,Fixation
2205.0,,,Saccade
2213.0,,,Fixation
2221.0,,,Fixation
2230.0,,,Fixation
2238.0,,,Fixation
2246.0,,,Fixation
2255.0,,,Fixation
2263.0,,,Fixation
2271.0,,,Fixation
2280.0,,,Fixation
2288.0,,,Fixation
2296.0,,,Fixation
2305.0,,,Saccade
2313.0,,,Saccade
2321.0,,,Saccade
2330.0,,,Fixation
2338.0,,,Fixation
2346.0,,,Fixation
2355.0,,,Fixation
2363.0,,,Fixation
2371.0,,,Fixation
2380.0,,,Fixation
2388.0,,,Fixation
2396.0,,,Fixation
2405.0,,,Fixation
2413.0,,,Fixation
2421.0,,,Fixation
2430.0,,,Fixation
2438.0,,,Fixation
2446.0,,,Fixation
2455.0,,,Fixation
2463.0,,,Fixation
2471.0,,,Fixation
2480.0,,,Fixation
2488.0,,,Fixation
2496.0,,,Fixation
2505.0,,,Fixation
2513.0,,,Fixation
2522.0,,,Fixation
2530.0,,,Fixation
2538.0,,,Saccade
2547.0,,,Saccade
2555.0,,,Saccade
2563.0,,,EyesNotFound
2571.0,,,EyesNotFound
2580.0,,,EyesNotFound
2588.0,,,EyesNotFound
2596.0,,,EyesNotFound
2605.0,,,EyesNotFound
2613.0,,,EyesNotFound
2621.0,,,EyesNotFound
2630.0,,,EyesNotFound
2638.0,,,EyesNotFound
2646.0,,,EyesNotFound
2655.0,,,EyesNotFound
2663.0,,,Unclassified
2671.0,,,EyesNotFound
2680.0,,,Saccade
2688.0,,,Saccade
2696.0,,,Saccade
2705.0,,,Saccade
2713.0,,,Saccade
2721.0,,,Fixation
2730.0,,,Fixation
2738.0,,,Fixation
2746.0,,,Fixation
2755.0,,,Fixation
2763.0,,,Fixation
2772.0,,,Fixation
2780.0,,,Fixation
2788.0,,,Fixation
2797.0,,,Fixation
2805.0,,,Fixation
2813.0,,,Fixation
2822.0,,,Fixation
2830.0,,,Saccade
2838.0,,,Saccade
2847.0,,,Saccade
2855.0,,,Saccade
2863.0,,,Fixation
2872.0,,,Fixation
2880.0,,,Fixation
2888.0,,,Fixation
2896.0,,,Fixation
2905.0,,,Fixation
2913.0,,,Fixation
2922.0,,,Fixation
2930.0,,,Fixation
2938.0,,,Fixation
2947.0,,,Fixation
2955.0,,,Fixation
2963.0,,,Fixation
2972.0,,,Fixation
2980.0,,,Fixation
2988.0,,,Fixation
2997.0,,,Fixation
3005.0,,,Fixation
3013.0,,,Fixation
3022.0,,,Fixation
3030.0,,,Fixation
3038.0,,,Fixation
3047.0,,,Fixation
3055.0,,,Fixation
3063.0,,,Fixation
3072.0,,,Fixation
3080.0,,,Fixation
3088.0,,,Fixation
3097.0,,,Fixation
3105.0,,,Fixation
3113.0,,,Fixation
3122.0,,,Fixation
3130.0,,,Fixation
3138.0,,,Fixation
3147.0,,,Fixation
3155.0,,,Fixation
3163.0,,,Fixation
3172.0,,,Fixation
3180.0,,,Fixation
3188.0,,,Fixation
3197.0,,,Fixation
3205.0,,,Fixation
3213.0,,,Fixation
3222.0,,,Fixation
3230.0,,,Fixation
3238.0,,,Fixation
3247.0,,,Fixation
3255.0,,,Saccade
3263.0,,,Saccade
3272.0,,,Saccade
3280.0,,,Fixation
3288.0,,,Fixation
3297.0,,,Fixation
3305.0,,,Fixation
3313.0,,,Fixation
3322.0,,,Fixation
3330.0,,,Fixation
3338.0,,,Fixation
3347.0,,,Fixation
3355.0,,,Fixation
3363.0,,,Fixation
3372.0,,,Fixation
3380.0,,,Fixation
3388.0,,,Fixation
3397.0,,,Fixation
3405.0,,,Fixation
3413.0,,,Fixation
3422.0,,,Fixation
3430.0,,,Fixation
3438.0,,,Fixation
3447.0,,,Saccade
3455.0,,,Saccade
3463.0,,,Saccade
3472.0,,,Fixation
3480.0,,,Fixation
3488.0,,,Fixation
3497.0,,,Fixation
3505.0,,,Fixation
3513.0,,,Fixation
3522.0,,,Fixation
3530.0,,,Fixation
3538.0,,,Fixation
3547.0,,,Fixation
3555.0,,,Fixation
3563.0,,,Fixation
3572.0,,,Fixation
3580.0,,,Fixation
3588.0,,,Fixation
3597.0,,,Fixation
3605.0,,,Fixation
3613.0,,,Fixation
3622.0,,,Fixation
3630.0,,,Fixation
3638.0,,,Fixation
3647.0,,,Fixation
3655.0,,,Fixation
3663.0,,,Fixation
3672.0,,,Fixation
3680.0,,,Fixation
3688.0,,,Fixation
3697.0,,,Fixation
3705.0,,,Fixation
3713.0,,,Fixation
3722.0,,,Fixation
3730.0,,,Saccade
3738.0,,,Saccade
3747.0,,,Saccade
3755.0,,,Fixation
3763.0,,,Fixation
3772.0,,,Fixation
3780.0,,,Fixation
3788.0,,,Fixation
3797.0,,,Fixation
3805.0,,,Fixation
3813.0,,,Fixation
3822.0,,,Fixation
3830.0,,,Fixation
3838.0,,,Fixation
3847.0,,,Fixation
3855.0,,,Fixation
3863.0,,,Fixation
3872.0,,,Fixation
3880.0,,,Fixation
3888.0,,,Fixation
3897.0,,,Fixation
3905.0,,,Fixation
3913.0,,,Fixation
3922.0,,,Fixation
3930.0,,,Fixation
3938.0,,,Fixation
3947.0,,,Fixation
3955.0,,,Fixation
3963.0,,,Fixation
3972.0,,,Fixation
3980.0,,,Fixation
3988.0,,,Fixation
3997.0,,,Fixation
4005.0,,,Fixation
4013.0,,,Saccade
4022.0,,,Saccade
4030.0,,,Saccade
4038.0,,,Fixation
4047.0,,,Fixation
4055.0,,,Fixation
4063.0,,,Fixation
4072.0,,,Fixation
4080.0,,,Fixation
4088.0,,,Fixation
4097.0,,,Fixation
4105.0,,,Fixation
4113.0,,,Fixation
4122.0,,,Saccade
4130.0,,,Saccade
4138.0,,,Saccade
4147.0,,,EyesNotFound
4155.0,,,EyesNotFound
4163.0,,,EyesNotFound
4172.0,,,EyesNotFound
4180.0,,,EyesNotFound
4188.0,,,EyesNotFound
4197.0,,,EyesNotFound
4205.0,,,EyesNotFound
4213.0,,,EyesNotFound
4222.0,,,EyesNotFound
4230.0,,,EyesNotFound
4238.0,,,EyesNotFound
4247.0,,,EyesNotFound
4255.0,,,EyesNotFound
4263.0,,,Saccade
4272.0,,,Saccade
4280.0,,,Saccade
4288.0,,,Saccade
4297.0,,,Saccade
4305.0,,,Saccade
4313.0,,,Saccade
4322.0,,,Saccade
4330.0,,,Unclassified
4338.0,,,Saccade
4347.0,,,Saccade
4355.0,,,Unclassified
4363.0,,,Unclassified
4372.0,,,Unclassified
4380.0,,,Unclassified
4388.0,,,Unclassified
4397.0,,,Unclassified
4405.0,,,Unclassified
4413.0,,,Saccade
4422.0,,,Saccade
4430.0,,,Saccade
4438.0,,,Fixation
4447.0,,,Fixation
4455.0,,,Fixation
4463.0,,,Fixation
4472.0,,,Fixation
4480.0,,,Fixation
4488.0,,,Fixation
4497.0,,,Fixation
4505.0,,,Fixation
4513.0,,,Fixation
4522.0,,,Fixation
4530.0,,,Fixation
4538.0,,,Fixation
4547.0,,,Fixation
4555.0,,,Fixation
4563.0,,,Fixation
4572.0,,,Fixation
4580.0,,,Fixation
4588.0,,,Fixation
4597.0,,,Fixation
4605.0,,,Fixation
4613.0,,,Fixation
4622.0,,,Fixation
4630.0,,,Fixation
4638.0,,,Fixation
4647.0,,,Saccade
4655.0,,,Saccade
4663.0,,,Fixation
4672.0,,,Fixation
4680.0,,,Fixation
4688.0,,,Fixation
4697.0,,,Fixation
4705.0,,,Fixation
4713.0,,,Fixation
4722.0,,,Fixation
4730.0,,,Fixation
4738.0,,,Fixation
4747.0,,,Fixation
4755.0,,,Fixation
4763.0,,,Fixation
4772.0,,,Fixation
4780.0,,,Fixation
4788.0,,,Fixation
4797.0,,,Fixation
4805.0,,,Fixation
4813.0,,,Fixation
4822.0,,,Fixation
4830.0,,,Fixation
4838.0,,,Fixation
4847.0,,,Fixation
4855.0,,,Fixation
4863.0,,,Fixation
4872.0,,,Fixation
4880.0,,,Fixation
4888.0,,,Fixation
4897.0,,,Saccade
4905.0,,,Saccade
4913.0,,,Saccade
4922.0,,,Fixation
4930.0,,,Fixation
4938.0,,,Fixation
4947.0,,,Fixation
4955.0,,,Fixation
4963.0,,,Fixation
4972.0,,,Fixation
4980.0,,,Fixation
4988.0,,,Fixation
4997.0,,,Fixation
5005.0,,,Fixation
5013.0,,,Fixation
5022.0,,,Fixation
5030.0,,,Fixation
5038.0,,,Fixation
5047.0,,,Fixation
5055.0,,,Fixation
5063.0,,,Fixation
5072.0,,,Fixation
5080.0,,,Fixation
5088.0,,,Fixation
5097.0,,,Fixation
5105.0,,,Fixation
5113.0,,,Fixation
5122.0,,,Fixation
5130.0,,,Fixation
5138.0,,,Fixation
5147.0,,,Saccade
5155.0,,,Saccade
5163.0,,,Saccade
5172.0,,,Saccade
5180.0,,,Saccade
5188.0,,,Fixation
5197.0,,,Fixation
5205.0,,,Fixation
5213.0,,,Fixation
5222.0,,,Fixation
5230.0,,,Fixation
5238.0,,,Fixation
5247.0,,,Fixation
5255.0,,,Fixation
5263.0,,,Fixation
5272.0,,,Fixation
5280.0,,,Fixation
5288.0,,,Fixation
5297.0,,,Fixation
5305.0,,,Fixation
5313.0,,,Fixation
5322.0,,,Fixation
5330.0,,,Fixation
5338.0,,,Saccade
5347.0,,,Saccade
5355.0,,,Saccade
5363.0,,,Fixation
5372.0,,,Fixation
5380.0,,,Fixation
5388.0,,,Fixation
5397.0,,,Fixation
5405.0,,,Fixation
5413.0,,,Fixation
5422.0,,,Fixation
5430.0,,,Fixation
5438.0,,,Fixation
5447.0,,,Fixation
5455.0,,,Fixation
5463.0,,,Fixation
5472.0,,,Saccade
5480.0,,,Saccade
5488.0,,,Saccade
5497.0,,,Saccade
5505.0,,,EyesNotFound
5513.0,,,EyesNotFound
5522.0,,,EyesNotFound
5530.0,,,EyesNotFound
5538.0,,,EyesNotFound
5547.0,,,EyesNotFound
5555.0,,,EyesNotFound
5563.0,,,EyesNotFound
5572.0,,,EyesNotFound
5580.0,,,EyesNotFound
5588.0,,,EyesNotFound
5597.0,,,EyesNotFound
5605.0,,,EyesNotFound
5613.0,,,EyesNotFound
5622.0,,,Saccade
5630.0,,,Saccade
5638.0,,,Saccade
5647.0,,,Saccade
5655.0,,,Saccade
5663.0,,,Saccade
5672.0,,,Fixation
5680.0,,,Fixation
5688.0,,,Fixation
5697.0,,,Fixation
5705.0,,,Fixation
5713.0,,,Fixation
5722.0,,,Fixation
5730.0,,,Fixation
5738.0,,,Fixation
5747.0,,,Fixation
5755.0,,,Fixation
5763.0,,,Fixation
5772.0,,,Fixation
5780.0,,,Fixation
5788.0,,,Fixation
5797.0,,,Fixation
5805.0,,,Fixation
5813.0,,,Fixation
5822.0,,,Fixation
5830.0,,,Fixation
5838.0,,,Fixation
5847.0,,,Fixation
5855.0,,,Fixation
5863.0,,,Saccade
5872.0,,,Saccade
5880.0,,,Saccade
5888.0,,,Saccade
5897.0,,,Saccade
5905.0,,,Saccade
5913.0,,,Unclassified
5922.0,,,Unclassified
5930.0,,,Saccade
5938.0,,,Saccade
5947.0,,,Fixation
5955.0,,,Fixation
5963.0,,,Fixation
5972.0,,,Fixation
5980.0,,,Fixation
5988.0,,,Fixation
5997.0,,,Fixation
6005.0,,,Fixation
6013.0,,,Fixation
6022.0,,,Fixation
6030.0,,,Fixation
6038.0,,,Fixation
6047.0,,,Fixation
6055.0,,,Saccade
6063.0,,,Saccade
6072.0,,,Unclassified
6080.0,,,Saccade
6088.0,,,Saccade
6097.0,,,Unclassified
6105.0,,,Unclassified
6113.0,,,Unclassified
6122.0,,,Unclassified
6130.0,,,Unclassified
6138.0,,,Unclassified
6147.0,,,Saccade
6155.0,,,Saccade
6163.0,,,Saccade
6172.0,,,Saccade
6180.0,,,Unclassified
6188.0,,,Unclassified
6197.0,,,Unclassified
6205.0,,,Unclassified
6213.0,,,Unclassified
6222.0,,,Saccade
6230.0,,,Saccade
6238.0,,,Saccade
6247.0,,,Saccade
6255.0,,,Unclassified
6263.0,,,Unclassified
6272.0,,,Unclassified
6280.0,,,Unclassified
6288.0,,,Unclassified
6297.0,,,Unclassified
6305.0,,,Saccade
6313.0,,,Saccade
6322.0,,,Saccade
6330.0,,,Unclassified
6338.0,,,Unclassified
6347.0,,,Unclassified
6355.0,,,Unclassified
6363.0,,,Unclassified
6372.0,,,Saccade
6380.0,,,Unclassified
6388.0,,,Saccade
6397.0,,,Fixation
6405.0,,,Fixation
6413.0,,,Fixation
6422.0,,,Fixation
6430.0,,,Fixation
6438.0,,,Fixation
6447.0,,,Fixation
6455.0,,,Fixation
6463.0,,,Fixation
6472.0,,,Fixation
6480.0,,,Fixation
6488.0,,,Fixation
6497.0,,,Fixation
6505.0,,,Fixation
6513.0,,,Fixation
6522.0,,,Fixation
6530.0,,,Fixation
6538.0,,,Fixation
6547.0,,,Fixation
6555.0,,,Fixation
6563.0,,,Fixation
6572.0,,,Fixation
6580.0,,,Fixation
6588.0,,,Fixation
6597.0,,,Fixation
6605.0,,,Fixation
6613.0,,,Fixation
6622.0,,,Fixation
6630.0,,,Fixation
6638.0,,,Saccade
6647.0,,,Saccade
6655.0,,,Saccade
6663.0,,,Saccade
6672.0,,,Fixation
6680.0,,,Fixation
6688.0,,,Fixation
6697.0,,,Fixation
6705.0,,,Fixation
6713.0,,,Fixation
6722.0,,,Fixation
6730.0,,,Fixation
6738.0,,,Fixation
6747.0,,,Fixation
6755.0,,,Fixation
6763.0,,,Fixation
6772.0,,,Fixation
6780.0,,,Fixation
6788.0,,,Fixation
6797.0,,,Fixation
6805.0,,,Fixation
6813.0,,,Fixation
6822.0,,,Fixation
6830.0,,,Fixation
6838.0,,,Fixation
6847.0,,,Fixation
6855.0,,,Fixation
6863.0,,,Fixation
6872.0,,,Fixation
6880.0,,,Fixation
6888.0,,,Fixation
6897.0,,,Fixation
6905.0,,,Saccade
6913.0,,,Saccade
6922.0,,,Saccade
6930.0,,,Saccade
6938.0,,,Fixation
6947.0,,,Fixation
6955.0,,,Fixation
6963.0,,,Fixation
6972.0,,,Fixation
6980.0,,,Fixation
6988.0,,,Fixation
6997.0,,,Fixation
7005.0,,,Fixation
7013.0,,,Fixation
7022.0,,,Fixation
7030.0,,,Fixation
7038.0,,,Fixation
7047.0,,,Fixation
7055.0,,,Fixation
7063.0,,,Fixation
7072.0,,,Fixation
7080.0,,,Fixation
7088.0,,,Fixation
7097.0,,,Fixation
7105.0,,,Fixation
7113.0,,,Fixation
7122.0,,,Saccade
7130.0,,,Saccade
7138.0,,,Saccade
7147.0,,,Saccade
7155.0,,,EyesNotFound
7163.0,,,EyesNotFound
7172.0,,,EyesNotFound
7180.0,,,EyesNotFound
7188.0,,,EyesNotFound
7197.0,,,EyesNotFound
7205.0,,,EyesNotFound
7213.0,,,EyesNotFound
7222.0,,,EyesNotFound
7230.0,,,EyesNotFound
7238.0,,,EyesNotFound
7247.0,,,EyesNotFound
7255.0,,,EyesNotFound
7263.0,,,EyesNotFound
7272.0,,,EyesNotFound
7280.0,,,EyesNotFound
7288.0,,,EyesNotFound
7297.0,,,EyesNotFound
7305.0,,,EyesNotFound
7313.0,,,EyesNotFound
7322.0,,,EyesNotFound
7330.0,,,EyesNotFound
7338.0,,,EyesNotFound
7347.0,,,EyesNotFound
7355.0,,,EyesNotFound
7363.0,,,EyesNotFound
7372.0,,,EyesNotFound
7380.0,,,EyesNotFound
7388.0,,,EyesNotFound
7397.0,,,Unclassified
7405.0,,,EyesNotFound
7413.0,,,EyesNotFound
7422.0,,,EyesNotFound
7430.0,,,Saccade
7438.0,,,Saccade
7447.0,,,Saccade
7455.0,,,Saccade
7463.0,,,Unclassified
7472.0,,,Saccade
7480.0,,,Saccade
7488.0,,,Saccade
7497.0,,,Saccade
7505.0,,,Saccade
7513.0,,,Saccade
7522.0,,,Saccade
7530.0,,,Fixation
7538.0,,,Fixation
7547.0,,,Fixation
7555.0,,,Fixation
7563.0,,,Fixation
7572.0,,,Fixation
7580.0,,,Fixation
7588.0,,,Fixation
7597.0,,,Fixation
7605.0,,,Fixation
7613.0,,,Fixation
7622.0,,,Fixation
7630.0,,,Fixation
7638.0,,,Fixation
7647.0,,,Fixation
7655.0,,,Fixation
7663.0,,,Fixation
7672.0,,,Fixation
7680.0,,,Fixation
7688.0,,,Saccade
7697.0,,,Saccade
7705.0,,,Saccade
7713.0,,,Saccade
7722.0,,,Fixation
7730.0,,,Fixation
7738.0,,,Fixation
7747.0,,,Fixation
7755.0,,,Fixation
7763.0,,,Fixation
7772.0,,,Fixation
7780.0,,,Fixation
7788.0,,,Fixation
7797.0,,,Fixation
7805.0,,,Fixation
7813.0,,,Fixation
7822.0,,,Fixation
7830.0,,,Fixation
7838.0,,,Fixation
7847.0,,,Fixation
7855.0,,,Fixation
7863.0,,,Fixation
7872.0,,,Saccade
7880.0,,,Saccade
7888.0,,,Saccade
7897.0,,,Saccade
7905.0,,,Saccade
7913.0,,,Saccade
7922.0,,,Saccade
7930.0,,,Saccade
7938.0,,,Saccade
7947.0,,,Fixation
7955.0,,,Fixation
7963.0,,,Fixation
7972.0,,,Fixation
7980.0,,,Fixation
7988.0,,,Fixation
7997.0,,,Fixation
8005.0,,,Fixation
8013.0,,,Fixation
8022.0,,,Fixation
8030.0,,,Fixation
8038.0,,,Fixation
8047.0,,,Fixation
8055.0,,,Fixation
8063.0,,,Fixation
8072.0,,,Fixation
8080.0,,,Fixation
8088.0,,,Fixation
8097.0,,,Fixation
8105.0,,,Fixation
8113.0,,,Fixation
8122.0,,,Fixation
8130.0,,,Fixation
8138.0,,,Fixation
8147.0,,,Fixation
8155.0,,,Fixation
8163.0,,,Fixation
8172.0,,,Fixation
8180.0,,,Fixation
8188.0,,,Saccade
8197.0,,,Saccade
8205.0,,,Saccade
8213.0,,,Saccade
8222.0,,,Saccade
8230.0,,,Saccade
8238.0,,,Saccade
8247.0,,,Fixation
8255.0,,,Fixation
8263.0,,,Fixation
8272.0,,,Fixation
8280.0,,,Fixation
8288.0,,,Fixation
8297.0,,,Fixation
8305.0,,,Fixation
8313.0,,,Fixation
8322.0,,,Fixation
8330.0,,,Fixation
8338.0,,,Fixation
8347.0,,,Fixation
8355.0,,,Fixation
8363.0,,,Fixation
8372.0,,,Fixation
8380.0,,,Fixation
8388.0,,,Fixation
8397.0,,,Fixation
8405.0,,,Fixation
8413.0,,,Fixation
8422.0,,,Fixation
8430.0,,,Fixation
8438.0,,,Fixation
8447.0,,,Fixation
8455.0,,,Fixation
8463.0,,,Fixation
8472.0,,,Fixation
8480.0,,,Fixation
8488.0,,,Fixation
8497.0,,,Fixation
8505.0,,,Fixation
8513.0,,,Fixation
8522.0,,,Fixation
8530.0,,,Fixation
8538.0,,,Fixation
8547.0,,,Fixation
8555.0,,,Fixation
8563.0,,,Fixation
8572.0,,,Fixation
8580.0,,,Fixation
8588.0,,,Fixation
8597.0,,,Fixation
8605.0,,,Fixation
8613.0,,,Fixation
8622.0,,,Fixation
8630.0,,,Fixation
8638.0,,,Fixation
8647.0,,,Fixation
8655.0,,,Fixation
8663.0,,,Fixation
8672.0,,,Fixation
8680.0,,,Fixation
8688.0,,,Fixation
8697.0,,,Fixation
8705.0,,,Fixation
8713.0,,,Fixation
8722.0,,,Fixation
8730.0,,,Fixation
8738.0,,,Fixation
8747.0,,,Fixation
8755.0,,,Fixation
8763.0,,,Fixation
8772.0,,,Fixation
8780.0,,,Fixation
8788.0,,,Fixation
8797.0,,,Fixation
8805.0,,,Fixation
8813.0,,,Fixation
8822.0,,,Fixation
8830.0,,,Fixation
8838.0,,,Fixation
8847.0,,,Fixation
8855.0,,,Fixation
8863.0,,,Fixation
8872.0,,,Fixation
8880.0,,,Fixation
8888.0,,,Fixation
8897.0,,,Saccade
8905.0,,,Saccade
8913.0,,,Saccade
8922.0,,,Saccade
8930.0,,,EyesNotFound
8938.0,,,EyesNotFound
8947.0,,,EyesNotFound
8955.0,,,EyesNotFound
8963.0,,,EyesNotFound
8972.0,,,EyesNotFound
8980.0,,,EyesNotFound
8988.0,,,EyesNotFound
8997.0,,,EyesNotFound
9005.0,,,EyesNotFound
9013.0,,,EyesNotFound
9022.0,,,EyesNotFound
9030.0,,,EyesNotFound
9038.0,,,Saccade
9047.0,,,Saccade
9055.0,,,Saccade
9063.0,,,Saccade
9072.0,,,Saccade
9080.0,,,Saccade
9088.0,,,Saccade
9097.0,,,Saccade
9105.0,,,Saccade
9113.0,,,Saccade
9122.0,,,Fixation
9130.0,,,Fixation
9138.0,,,Fixation
9147.0,,,Fixation
9155.0,,,Fixation
9163.0,,,Fixation
9172.0,,,Fixation
9180.0,,,Fixation
9188.0,,,Fixation
9197.0,,,Fixation
9205.0,,,Fixation
9213.0,,,Fixation
9222.0,,,Fixation
9230.0,,,Fixation
9238.0,,,Saccade
9247.0,,,Saccade
9255.0,,,Saccade
9263.0,,,Fixation
9272.0,,,Fixation
9280.0,,,Fixation
9288.0,,,Fixation
9297.0,,,Fixation
9305.0,,,Fixation
9313.0,,,Fixation
9322.0,,,Fixation
9330.0,,,Fixation
9338.0,,,Fixation
9347.0,,,Fixation
9355.0,,,Fixation
9363.0,,,Fixation
9372.0,,,Fixation
9380.0,,,Fixation
9388.0,,,Fixation
9397.0,,,Fixation
9405.0,,,Fixation
9413.0,,,Fixation
9422.0,,,Fixation
9430.0,,,Fixation
9438.0,,,Fixation
9447.0,,,Fixation
9455.0,,,Fixation
9463.0,,,Saccade
9472.0,,,Saccade
9480.0,,,Saccade
