Recording timestamp,Event,Event value,Eye movement type
1533.0,,,Saccade
1542.0,,,Saccade
1550.0,,,Saccade
1558.0,,,Saccade
1567.0,,,Fixation
1575.0,,,Fixation
1583.0,,,Fixation
1592.0,,,Fixation
1600.0,,,Fixation
1608.0,,,Fixation
1617.0,,,Fixation
1625.0,,,Fixation
1633.0,,,Fixation
1642.0,,,Fixation
1650.0,,,Fixation
1658.0,,,Fixation
1667.0,,,Fixation
1675.0,,,Saccade
1683.0,,,Saccade
1692.0,,,Saccade
1700.0,,,Saccade
1708.0,,,Fixation
1717.0,,,Fixation
1725.0,,,Fixation
1733.0,,,Fixation
1742.0,,,Fixation
1750.0,,,Fixation
1758.0,,,Fixation
1767.0,,,Fixation
1775.0,,,Fixation
1783.0,,,Fixation
1792.0,,,Fixation
1800.0,,,Fixation
1808.0,,,Fixation
1817.0,,,Fixation
1825.0,,,Fixation
1833.0,,,Fixation
1842.0,,,Fixation
1850.0,,,Fixation
1858.0,,,Saccade
1867.0,,,Saccade
1875.0,,,Fixation
1883.0,,,Fixation
1892.0,,,Fixation
1900.0,,,Fixation
1908.0,,,Fixation
1917.0,,,Fixation
1925.0,,,Fixation
1933.0,,,Fixation
1942.0,,,Fixation
1950.0,,,Fixation
1958.0,,,Fixation
1967.0,,,Fixation
1975.0,,,Fixation
1983.0,,,Fixation
1992.0,,,Fixation
2000.0,,,Fixation
2008.0,,,Fixation
2017.0,,,Fixation
2025.0,,,Fixation
2033.0,,,Fixation
2042.0,,,Fixation
2050.0,,,Fixation
2058.0,,,Fixation
2067.0,,,Fixation
2075.0,,,Saccade
2083.0,,,Saccade
2092.0,,,Saccade
2100.0,,,Saccade
2108.0,,,Saccade
2117.0,,,Saccade
2125.0,,,Fixation
2133.0,,,Fixation
2142.0,,,Fixation
2150.0,,,Fixation
2158.0,,,Fixation
2167.0,,,Fixation
2175.0,,,Fixation
2183.0,,,Fixation
2192.0,,,Fixation
2200.0,,,Fixation
2208.0,,,Fixation
2217.0,,,Fixation
2225.0,,,Fixation
2233.0,,,Fixation
2242.0,,,Fixation
2250.0,,,Fixation
2258.0,,,Fixation
2267.0,,,Saccade
2275.0,,,Saccade
2283.0,,,Saccade
2292.0,,,Saccade
2300.0,,,Fixation
2308.0,,,Fixation
2317.0,,,Fixation
2325.0,,,Fixation
2333.0,,,Fixation
2342.0,,,Fixation
2350.0,,,Fixation
2358.0,,,Fixation
2367.0,,,Fixation
2375.0,,,Fixation
2383.0,,,Fixation
2392.0,,,Fixation
2400.0,,,Fixation
2408.0,,,Fixation
2417.0,,,Fixation
2425.0,,,Fixation
2433.0,,,Fixation
2442.0,,,Fixation
2450.0,,,Saccade
2458.0,,,Saccade
2467.0,,,Saccade
2475.0,,,Fixation
2483.0,,,Fixation
2492.0,,,Fixation
2500.0,,,Fixation
2508.0,,,Fixation
2517.0,,,Fixation
2525.0,,,Fixation
2533.0,,,Fixation
2542.0,,,Fixation
2550.0,,,Fixation
2558.0,,,Fixation
2567.0,,,Fixation
2575.0,,,Fixation
2583.0,,,Fixation
2592.0,,,Fixation
2600.0,,,Fixation
2608.0,,,Fixation
2617.0,,,Fixation
2625.0,,,Fixation
2633.0,,,Fixation
2642.0,,,Fixation
2650.0,,,Fixation
2658.0,,,Fixation
2667.0,,,Saccade
2675.0,,,Saccade
2683.0,,,Saccade
2692.0,,,Saccade
2700.0,,,Saccade
2708.0,,,Fixation
2717.0,,,Fixation
2725.0,,,Fixation
2733.0,,,Fixation
2742.0,,,Fixation
2750.0,,,Fixation
2758.0,,,Fixation
2767.0,,,Fixation
2775.0,,,Fixation
2783.0,,,Fixation
2792.0,,,Fixation
2800.0,,,Fixation
2808.0,,,Fixation
2817.0,,,Fixation
2825.0,,,Fixation
2833.0,,,Fixation
2842.0,,,Fixation
2850.0,,,Fixation
2858.0,,,Fixation
2867.0,,,Saccade
2875.0,,,Saccade
2883.0,,,Saccade
2892.0,,,Saccade
2900.0,,,Saccade
2908.0,,,Saccade
2917.0,,,Saccade
2925.0,,,Saccade
2933.0,,,Fixation
2942.0,,,Fixation
2950.0,,,Fixation
2958.0,,,Fixation
2967.0,,,Fixation
2975.0,,,Fixation
2983.0,,,Fixation
2992.0,,,Fixation
3000.0,,,Fixation
3008.0,,,Fixation
3017.0,,,Fixation
3025.0,,,Fixation
3033.0,,,Fixation
3042.0,,,Fixation
3050.0,,,Fixation
3058.0,,,Fixation
3067.0,,,Fixation
3075.0,,,Fixation
3083.0,,,Fixation
3092.0,,,Fixation
3100.0,,,Fixation
3108.0,,,Fixation
3117.0,,,Fixation
3125.0,,,Fixation
3133.0,,,Fixation
3142.0,,,Fixation
3150.0,,,Fixation
3158.0,,,Fixation
3167.0,,,Fixation
3175.0,,,Fixation
3183.0,,,Fixation
3192.0,,,Fixation
3200.0,,,Fixation
3208.0,,,Fixation
3217.0,,,Fixation
3225.0,,,Fixation
3233.0,,,Fixation
3242.0,,,Fixation
3250.0,,,Fixation
3258.0,,,Fixation
3267.0,,,Fixation
3275.0,,,Fixation
3283.0,,,Fixation
3292.0,,,Fixation
3300.0,,,Fixation
3308.0,,,Fixation
3317.0,,,Fixation
3325.0,,,Fixation
3333.0,,,Fixation
3342.0,,,Fixation
3350.0,,,Fixation
3358.0,,,Saccade
3367.0,,,Saccade
3375.0,,,Saccade
3383.0,,,Saccade
3392.0,,,Saccade
3400.0,,,Fixation
3408.0,,,Fixation
3417.0,,,Fixation
3425.0,,,Fixation
3433.0,,,Fixation
3442.0,,,Fixation
3450.0,,,Fixation
3458.0,,,Fixation
3467.0,,,Fixation
3475.0,,,Fixation
3483.0,,,Fixation
3492.0,,,Fixation
3500.0,,,Fixation
3508.0,,,Fixation
3517.0,,,Fixation
3525.0,,,Fixation
3533.0,,,Fixation
3542.0,,,Fixation
3550.0,,,Fixation
3558.0,,,Fixation
3567.0,,,Fixation
3575.0,,,Fixation
3583.0,,,Fixation
3592.0,,,Fixation
3600.0,,,Fixation
3608.0,,,Fixation
3617.0,,,Saccade
3625.0,,,Saccade
3633.0,,,Saccade
3642.0,,,Fixation
3650.0,,,Fixation
3658.0,,,Fixation
3667.0,,,Fixation
3675.0,,,Fixation
3683.0,,,Fixation
3692.0,,,Fixation
3700.0,,,Fixation
3708.0,,,Fixation
3717.0,,,Fixation
3725.0,,,Fixation
3733.0,,,Fixation
3742.0,,,Fixation
3750.0,,,Fixation
3758.0,,,Fixation
3767.0,,,Fixation
3775.0,,,Fixation
3783.0,,,Fixation
3792.0,,,Fixation
3800.0,,,Fixation
3808.0,,,Fixation
3817.0,,,Fixation
3825.0,,,Fixation
3833.0,,,Fixation
3842.0,,,Fixation
3850.0,,,Fixation
3858.0,,,Fixation
3867.0,,,Saccade
3875.0,,,Saccade
3883.0,,,Saccade
3892.0,,,Saccade
3900.0,,,Fixation
3908.0,,,Fixation
3917.0,,,Fixation
3925.0,,,Fixation
3933.0,,,Fixation
3942.0,,,Fixation
3950.0,,,Fixation
3958.0,,,Fixation
3967.0,,,Fixation
3975.0,,,Fixation
3983.0,,,Fixation
3992.0,,,Fixation
4000.0,,,Fixation
4008.0,,,Fixation
4017.0,,,Fixation
4025.0,,,Fixation
4033.0,,,Fixation
4042.0,,,Fixation
4050.0,,,Fixation
4058.0,,,Fixation
4067.0,,,Fixation
4075.0,,,Fixation
4083.0,,,Fixation
4092.0,,,Fixation
4100.0,,,Fixation
4108.0,,,Fixation
4117.0,,,Fixation
4125.0,,,Fixation
4133.0,,,Fixation
4142.0,,,Fixation
4150.0,,,Fixation
4158.0,,,Fixation
4167.0,,,Fixation
4175.0,,,Saccade
4183.0,,,Saccade
4192.0,,,Saccade
4200.0,,,Saccade
4208.0,,,Saccade
4217.0,,,Fixation
4225.0,,,Fixation
4233.0,,,Fixation
4242.0,,,Fixation
4250.0,,,Fixation
4258.0,,,Fixation
4267.0,,,Fixation
4275.0,,,Fixation
4283.0,,,Fixation
4292.0,,,Fixation
4300.0,,,Fixation
4308.0,,,Fixation
4317.0,,,Fixation
4325.0,,,Fixation
4333.0,,,Fixation
4342.0,,,Fixation
4350.0,,,Fixation
4358.0,,,Fixation
4367.0,,,Fixation
4375.0,,,Fixation
4383.0,,,Fixation
4392.0,,,Fixation
4400.0,,,Fixation
4408.0,,,Fixation
4417.0,,,Saccade
4425.0,,,Saccade
4433.0,,,Saccade
4442.0,,,Saccade
4450.0,,,Fixation
4458.0,,,Fixation
4467.0,,,Fixation
4475.0,,,Fixation
4483.0,,,Fixation
4492.0,,,Fixation
4500.0,,,Fixation
4508.0,,,Fixation
4517.0,,,Fixation
4525.0,,,Fixation
4533.0,,,Fixation
4542.0,,,Fixation
4550.0,,,Fixation
4558.0,,,Fixation
4567.0,,,Fixation
4575.0,,,Fixation
4583.0,,,Fixation
4592.0,,,Fixation
4600.0,,,Fixation
4608.0,,,Fixation
4617.0,,,Fixation
4625.0,,,Fixation
4633.0,,,Fixation
4642.0,,,Fixation
4650.0,,,Fixation
4658.0,,,Fixation
4667.0,,,Fixation
4675.0,,,Fixation
4683.0,,,Fixation
4692.0,,,Fixation
4700.0,,,Fixation
4708.0,,,Fixation
4717.0,,,Fixation
4725.0,,,Fixation
4733.0,,,Fixation
4742.0,,,Saccade
4750.0,,,Saccade
4758.0,,,Saccade
4767.0,,,Saccade
4775.0,,,Saccade
4783.0,,,Fixation
4792.0,,,Fixation
4800.0,,,Fixation
4808.0,,,Fixation
4817.0,,,Fixation
4825.0,,,Fixation
4833.0,,,Fixation
4842.0,,,Fixation
4850.0,,,Fixation
4858.0,,,Fixation
4867.0,,,Fixation
4875.0,,,Fixation
4883.0,,,Fixation
4892.0,,,Fixation
4900.0,,,Fixation
4908.0,,,Fixation
4917.0,,,Fixation
4925.0,,,Fixation
4933.0,,,Fixation
4942.0,,,Fixation
4950.0,,,Fixation
4958.0,,,Fixation
4967.0,,,Fixation
4975.0,,,Fixation
4983.0,,,Fixation
4992.0,,,Fixation
5000.0,,,Fixation
5008.0,,,Saccade
5017.0,,,Saccade
5025.0,,,Saccade
5033.0,,,Fixation
5042.0,,,Fixation
5050.0,,,Fixation
5058.0,,,Fixation
5067.0,,,Fixation
5075.0,,,Fixation
5083.0,,,Fixation
5092.0,,,Fixation
5100.0,,,Fixation
5108.0,,,Fixation
5117.0,,,Fixation
5125.0,,,Fixation
5133.0,,,Fixation
5142.0,,,Fixation
5150.0,,,Fixation
5158.0,,,Fixation
5167.0,,,Fixation
5175.0,,,Fixation
5183.0,,,Fixation
5192.0,,,Saccade
5200.0,,,Saccade
5208.0,,,Saccade
5217.0,,,Saccade
5225.0,,,Saccade
5233.0,,,Saccade
5242.0,,,Saccade
5250.0,,,Saccade
5258.0,,,Saccade
5267.0,,,Saccade
5275.0,,,Saccade
5283.0,,,Saccade
5292.0,,,Fixation
5300.0,,,Fixation
5308.0,,,Fixation
5317.0,,,Fixation
5325.0,,,Fixation
5334.0,,,Fixation
5342.0,,,Fixation
5350.0,,,Fixation
5358.0,,,Fixation
5367.0,,,Fixation
5375.0,,,Fixation
5384.0,,,Fixation
5392.0,,,Fixation
5400.0,,,Fixation
5408.0,,,Fixation
5417.0,,,Fixation
5425.0,,,Fixation
5434.0,,,Saccade
5442.0,,,Saccade
5450.0,,,Saccade
5459.0,,,Fixation
5467.0,,,Fixation
5475.0,,,Fixation
5484.0,,,Fixation
5492.0,,,Fixation
5500.0,,,Fixation
5508.0,,,Fixation
5517.0,,,Fixation
5525.0,,,Fixation
5534.0,,,Fixation
5542.0,,,Fixation
5550.0,,,Fixation
5559.0,,,Fixation
5567.0,,,Fixation
5575.0,,,Fixation
5584.0,,,Fixation
5592.0,,,Fixation
5600.0,,,Fixation
5609.0,,,Fixation
5617.0,,,Fixation
5625.0,,,Fixation
5634.0,,,Fixation
5642.0,,,Fixation
5650.0,,,Fixation
5659.0,,,Fixation
5667.0,,,Fixation
5675.0,,,Fixation
5684.0,,,Fixation
5692.0,,,Fixation
5700.0,,,Fixation
5709.0,,,Fixation
5717.0,,,Fixation
5725.0,,,Saccade
5734.0,,,Saccade
5742.0,,,Saccade
5750.0,,,Fixation
5759.0,,,Fixation
5767.0,,,Fixation
5775.0,,,Fixation
5784.0,,,Fixation
5792.0,,,Fixation
5800.0,,,Fixation
5809.0,,,Fixation
5817.0,,,Fixation
5825.0,,,Fixation
5834.0,,,Fixation
5842.0,,,Fixation
5850.0,,,Fixation
5859.0,,,Fixation
5867.0,,,Fixation
5875.0,,,Fixation
5884.0,,,Fixation
5892.0,,,Fixation
5900.0,,,Saccade
5909.0,,,Saccade
5917.0,,,Saccade
5925.0,,,Fixation
5934.0,,,Fixation
5942.0,,,Fixation
5950.0,,,Fixation
5959.0,,,Fixation
5967.0,,,Fixation
5975.0,,,Fixation
5984.0,,,Fixation
5992.0,,,Fixation
6000.0,,,Fixation
6009.0,,,Fixation
6017.0,,,Fixation
6025.0,,,Fixation
6034.0,,,Fixation
6042.0,,,Fixation
6050.0,,,Fixation
6059.0,,,Fixation
6067.0,,,Fixation
6075.0,,,Fixation
6084.0,,,Fixation
6092.0,,,Fixation
6100.0,,,Saccade
6109.0,,,Saccade
6117.0,,,Saccade
6125.0,,,Saccade
6134.0,,,Saccade
6142.0,,,Fixation
6150.0,,,Fixation
6159.0,,,Fixation
6167.0,,,Fixation
6175.0,,,Fixation
6184.0,,,Fixation
6192.0,,,Fixation
6200.0,,,Fixation
6209.0,,,Fixation
6217.0,,,Fixation
6225.0,,,Fixation
6234.0,,,Fixation
6242.0,,,Fixation
6250.0,,,Fixation
6259.0,,,Fixation
6267.0,,,Fixation
6275.0,,,Fixation
6284.0,,,Fixation
6292.0,,,Fixation
6300.0,,,Fixation
6309.0,,,Fixation
6317.0,,,Fixation
6325.0,,,Fixation
6334.0,,,Saccade
6342.0,,,Saccade
6350.0,,,Saccade
6359.0,,,Saccade
6367.0,,,Saccade
6375.0,,,Fixation
6384.0,,,Fixation
6392.0,,,Fixation
6400.0,,,Fixation
6409.0,,,Fixation
6417.0,,,Fixation
6425.0,,,Fixation
6434.0,,,Fixation
6442.0,,,Fixation
6450.0,,,Fixation
6459.0,,,Fixation
6467.0,,,Fixation
6475.0,,,Fixation
6484.0,,,Fixation
6492.0,,,Fixation
6500.0,,,Fixation
6509.0,,,Fixation
6517.0,,,Fixation
6525.0,,,Fixation
6534.0,,,Fixation
6542.0,,,Fixation
6550.0,,,Fixation
6559.0,,,Fixation
6567.0,,,Fixation
6575.0,,,Fixation
6584.0,,,Fixation
6592.0,,,Fixation
6600.0,,,Fixation
6609.0,,,Fixation
6617.0,,,Fixation
6625.0,,,Fixation
6634.0,,,Fixation
6642.0,,,Fixation
6650.0,,,Fixation
6659.0,,,Fixation
6667.0,,,Saccade
6675.0,,,Saccade
6684.0,,,Saccade
6692.0,,,Saccade
6700.0,,,Saccade
6709.0,,,Fixation
6717.0,,,Fixation
6725.0,,,Fixation
6734.0,,,Fixation
6742.0,,,Fixation
6750.0,,,Fixation
6759.0,,,Fixation
6767.0,,,Fixation
6775.0,,,Fixation
6784.0,,,Fixation
6792.0,,,Fixation
6800.0,,,Fixation
6809.0,,,Saccade
6817.0,,,Saccade
6825.0,,,Unclassified
6834.0,,,Saccade
6842.0,,,Fixation
6850.0,,,Fixation
6859.0,,,Fixation
6867.0,,,Fixation
6875.0,,,Fixation
6884.0,,,Fixation
6892.0,,,Fixation
6900.0,,,Fixation
6909.0,,,Fixation
6917.0,,,Fixation
6925.0,,,Saccade
6934.0,,,Saccade
6942.0,,,Saccade
6950.0,,,Saccade
6959.0,,,Fixation
6967.0,,,Fixation
6975.0,,,Fixation
6984.0,,,Fixation
6992.0,,,Fixation
7000.0,,,Fixation
7009.0,,,Fixation
7017.0,,,Fixation
7025.0,,,Fixation
7034.0,,,Fixation
7042.0,,,Fixation
7050.0,,,Fixation
7059.0,,,Fixation
7067.0,,,Fixation
7075.0,,,Fixation
7084.0,,,Fixation
7092.0,,,Fixation
7100.0,,,Fixation
7109.0,,,Fixation
7117.0,,,Fixation
7125.0,,,Fixation
7134.0,,,Fixation
7142.0,,,Fixation
7150.0,,,Fixation
7159.0,,,Fixation
7167.0,,,Fixation
7175.0,,,Fixation
7184.0,,,Fixation
7192.0,,,Fixation
7200.0,,,Fixation
7209.0,,,Fixation
7217.0,,,Fixation
7225.0,,,Fixation
7234.0,,,Fixation
7242.0,,,Fixation
7250.0,,,Fixation
7259.0,,,Fixation
7267.0,,,Fixation
7275.0,,,Fixation
7284.0,,,Fixation
7292.0,,,Fixation
7300.0,,,Fixation
7309.0,,,Saccade
7317.0,,,Saccade
7325.0,,,Saccade
7334.0,,,Saccade
7342.0,,,Fixation
7350.0,,,Fixation
7359.0,,,Fixation
7367.0,,,Fixation
7375.0,,,Fixation
7384.0,,,Fixation
7392.0,,,Fixation
7400.0,,,Fixation
7409.0,,,Fixation
7417.0,,,Fixation
7425.0,,,Fixation
7434.0,,,Fixation
7442.0,,,Fixation
7450.0,,,Fixation
7459.0,,,Fixation
7467.0,,,Fixation
7475.0,,,Fixation
7484.0,,,Saccade
7492.0,,,Saccade
7500.0,,,Saccade
7509.0,,,Saccade
7517.0,,,Saccade
7525.0,,,Fixation
7534.0,,,Fixation
7542.0,,,Fixation
7550.0,,,Fixation
7559.0,,,Fixation
7567.0,,,Fixation
7575.0,,,Fixation
7584.0,,,Fixation
7592.0,,,Fixation
7600.0,,,Fixation
7609.0,,,Fixation
7617.0,,,Fixation
7625.0,,,Fixation
7634.0,,,Fixation
7642.0,,,Fixation
7650.0,,,Fixation
7659.0,,,Fixation
7667.0,,,Fixation
7675.0,,,Fixation
7684.0,,,Fixation
7692.0,,,Fixation
7700.0,,,Fixation
7709.0,,,Fixation
7717.0,,,Fixation
7725.0,,,Fixation
7734.0,,,Fixation
7742.0,,,Fixation
7750.0,,,Fixation
7759.0,,,Fixation
7767.0,,,Fixation
7775.0,,,Fixation
7784.0,,,Fixation
7792.0,,,Fixation
7800.0,,,Saccade
7809.0,,,Saccade
7817.0,,,Saccade
7825.0,,,Saccade
7834.0,,,Fixation
7842.0,,,Fixation
7850.0,,,Fixation
7859.0,,,Fixation
7867.0,,,Fixation
7875.0,,,Fixation
7884.0,,,Fixation
7892.0,,,Fixation
7900.0,,,Fixation
7909.0,,,Fixation
7917.0,,,Fixation
7925.0,,,Fixation
7934.0,,,Fixation
7942.0,,,Fixation
7950.0,,,Fixation
7959.0,,,Fixation
7967.0,,,Saccade
7975.0,,,Saccade
7984.0,,,Saccade
7992.0,,,Saccade
8000.0,,,Fixation
8009.0,,,Fixation
8017.0,,,Fixation
8025.0,,,Fixation
8034.0,,,Fixation
8042.0,,,Fixation
8050.0,,,Fixation
8059.0,,,Fixation
8067.0,,,Fixation
8075.0,,,Fixation
8084.0,,,Fixation
8092.0,,,Fixation
8100.0,,,Fixation
8109.0,,,Fixation
8117.0,,,Fixation
8125.0,,,Fixation
8134.0,,,Fixation
8142.0,,,Fixation
8150.0,,,Fixation
8159.0,,,Fixation
8167.0,,,Fixation
8175.0,,,Fixation
8184.0,,,Fixation
8192.0,,,Fixation
8200.0,,,Fixation
8209.0,,,Saccade
8217.0,,,Saccade
8225.0,,,Saccade
8234.0,,,Saccade
8242.0,,,Saccade
8250.0,,,Fixation
8259.0,,,Fixation
8267.0,,,Fixation
8275.0,,,Fixation
8284.0,,,Fixation
8292.0,,,Fixation
8300.0,,,Fixation
8309.0,,,Fixation
8317.0,,,Fixation
8325.0,,,Fixation
8334.0,,,Fixation
8342.0,,,Fixation
8350.0,,,Fixation
8359.0,,,Fixation
8367.0,,,Fixation
8375.0,,,Fixation
8384.0,,,Fixation
8392.0,,,Fixation
8400.0,,,Fixation
8409.0,,,Fixation
8417.0,,,Fixation
8425.0,,,Fixation
8434.0,,,Fixation
8442.0,,,Fixation
8450.0,,,Fixation
8459.0,,,Fixation
8467.0,,,Saccade
8475.0,,,Saccade
8484.0,,,Saccade
8492.0,,,Saccade
8500.0,,,Saccade
8509.0,,,Saccade
8517.0,,,Saccade
8525.0,,,Saccade
8534.0,,,Saccade
8542.0,,,Fixation
8550.0,,,Fixation
8559.0,,,Fixation
8567.0,,,Fixation
8575.0,,,Fixation
8584.0,,,Fixation
8592.0,,,Fixation
8600.0,,,Fixation
8609.0,,,Fixation
8617.0,,,Fixation
8625.0,,,Fixation
8634.0,,,Fixation
8642.0,,,Fixation
8650.0,,,Fixation
8659.0,,,Fixation
8667.0,,,Fixation
8675.0,,,Saccade
8684.0,,,Saccade
8692.0,,,Saccade
8700.0,,,Saccade
8709.0,,,Fixation
8717.0,,,Fixation
8725.0,,,Fixation
8734.0,,,Fixation
8742.0,,,Fixation
8750.0,,,Fixation
8759.0,,,Fixation
8767.0,,,Fixation
8775.0,,,Fixation
8784.0,,,Fixation
8792.0,,,Fixation
8800.0,,,Fixation
8809.0,,,Fixation
8817.0,,,Fixation
8825.0,,,Fixation
8834.0,,,Fixation
8842.0,,,Fixation
8850.0,,,Saccade
8859.0,,,Saccade
8867.0,,,Saccade
8875.0,,,Saccade
8884.0,,,Fixation
8892.0,,,Fixation
8900.0,,,Fixation
8909.0,,,Fixation
8917.0,,,Fixation
8925.0,,,Fixation
8934.0,,,Fixation
8942.0,,,Fixation
8950.0,,,Fixation
8959.0,,,Fixation
8967.0,,,Fixation
8975.0,,,Fixation
8984.0,,,Fixation
8992.0,,,Fixation
9000.0,,,Fixation
9009.0,,,Fixation
9017.0,,,Fixation
9025.0,,,Fixation
9034.0,,,Fixation
9042.0,,,Fixation
9050.0,,,Fixation
9059.0,,,Fixation
9067.0,,,Fixation
9075.0,,,Fixation
9084.0,,,Fixation
9092.0,,,Fixation
9100.0,,,Fixation
9109.0,,,Saccade
9117.0,,,Saccade
9125.0,,,Saccade
9134.0,,,Saccade
9142.0,,,Fixation
9150.0,,,Fixation
9159.0,,,Fixation
9167.0,,,Fixation
9175.0,,,Fixation
9184.0,,,Fixation
9192.0,,,Fixation
9200.0,,,Fixation
9209.0,,,Fixation
9217.0,,,Fixation
9225.0,,,Fixation
9234.0,,,Fixation
9242.0,,,Fixation
9250.0,,,Fixation
9259.0,,,Fixation
9267.0,,,Saccade
9275.0,,,Saccade
9284.0,,,Saccade
9292.0,,,Fixation
9300.0,,,Fixation
9309.0,,,Fixation
9317.0,,,Fixation
9325.0,,,Fixation
9334.0,,,Fixation
9342.0,,,Fixation
9350.0,,,Fixation
9359.0,,,Fixation
9367.0,,,Fixation
9375.0,,,Fixation
9384.0,,,Fixation
9392.0,,,Fixation
9400.0,,,Fixation
9409.0,,,Fixation
9417.0,,,Fixation
