Recording timestamp,Event,Event value,Eye movement type
8039.0,,,Fixation
8047.0,,,Fixation
8056.0,,,Fixation
8064.0,,,Fixation
8072.0,,,Fixation
8081.0,,,Fixation
8089.0,,,Fixation
8097.0,,,Fixation
8106.0,,,Fixation
8114.0,,,Fixation
8122.0,,,Fixation
8131.0,,,Fixation
8139.0,,,Fixation
8147.0,,,Saccade
8156.0,,,Saccade
8164.0,,,Saccade
8172.0,,,Saccade
8181.0,,,Fixation
8189.0,,,Fixation
8197.0,,,Fixation
8206.0,,,Fixation
8214.0,,,Fixation
8222.0,,,Fixation
8231.0,,,Fixation
8239.0,,,Fixation
8247.0,,,Fixation
8256.0,,,Fixation
8264.0,,,Fixation
8272.0,,,Fixation
8281.0,,,Fixation
8289.0,,,Fixation
8297.0,,,Fixation
8306.0,,,Fixation
8314.0,,,Fixation
8322.0,,,Fixation
8331.0,,,Fixation
8339.0,,,Fixation
8347.0,,,Fixation
8356.0,,,Fixation
8364.0,,,Saccade
8372.0,,,Saccade
8381.0,,,Saccade
8389.0,,,Saccade
8397.0,,,Fixation
8406.0,,,Fixation
8414.0,,,Fixation
8422.0,,,Fixation
8431.0,,,Fixation
8439.0,,,Fixation
8447.0,,,Fixation
8456.0,,,Fixation
8464.0,,,Fixation
8472.0,,,Fixation
8481.0,,,Fixation
8489.0,,,Fixation
8497.0,,,Fixation
8506.0,,,Fixation
8514.0,,,Fixation
8522.0,,,Fixation
8531.0,,,Fixation
8539.0,,,Fixation
8547.0,,,Fixation
8556.0,,,Fixation
8564.0,,,Fixation
8572.0,,,Fixation
8581.0,,,Fixation
8589.0,,,Fixation
8597.0,,,Fixation
8606.0,,,Fixation
8614.0,,,Fixation
8622.0,,,Fixation
8631.0,,,Fixation
8639.0,,,Fixation
8647.0,,,Saccade
8656.0,,,Saccade
8664.0,,,Saccade
8672.0,,,Fixation
8681.0,,,Fixation
8689.0,,,Fixation
8697.0,,,Fixation
8706.0,,,Fixation
8714.0,,,Fixation
8722.0,,,Fixation
8731.0,,,Fixation
8739.0,,,Fixation
8747.0,,,Fixation
8756.0,,,Fixation
8764.0,,,Fixation
8772.0,,,Fixation
8781.0,,,Fixation
8789.0,,,Fixation
8797.0,,,Fixation
8806.0,,,Fixation
8814.0,,,Fixation
8822.0,,,Fixation
8831.0,,,Fixation
8839.0,,,Fixation
8847.0,,,Fixation
8856.0,,,Fixation
8864.0,,,Fixation
8872.0,,,Fixation
8881.0,,,Fixation
8889.0,,,Saccade
8897.0,,,Saccade
8906.0,,,Saccade
8914.0,,,Saccade
8922.0,,,Saccade
8931.0,,,Unclassified
8939.0,,,Saccade
8947.0,,,Saccade
8956.0,,,Fixation
8964.0,,,Fixation
8972.0,,,Fixation
8981.0,,,Fixation
8989.0,,,Fixation
8997.0,,,Fixation
9006.0,,,Fixation
9014.0,,,Fixation
9022.0,,,Fixation
9031.0,,,Fixation
9039.0,,,Fixation
9047.0,,,Fixation
9056.0,,,Fixation
9064.0,,,Fixation
9072.0,,,Fixation
9081.0,,,Saccade
9089.0,,,Saccade
9097.0,,,Saccade
9106.0,,,Saccade
9114.0,,,Fixation
9122.0,,,Fixation
9131.0,,,Fixation
9139.0,,,Fixation
9147.0,,,Fixation
9156.0,,,Fixation
9164.0,,,Fixation
9172.0,,,Fixation
9181.0,,,Fixation
9189.0,,,Fixation
9197.0,,,Fixation
9206.0,,,Fixation
